192,1487085.8026451063
193,1743271.439088925
194,1820821.798922384
195,1846400.9000378903
196,1879143.4594497732
197,1897688.6781965017
198,1805823.3735905571
199,1631292.1302676764
200,1890335.8830375075
201,1968135.5953057618
202,1991294.2868343375
203,2018950.46421746
204,2029813.7745883192
205,1927803.5137224481
206,1740859.54824562
207,1985475.2498408502
208,2047135.1508017762
209,2052789.5390523337
210,2061959.2382093214
211,2053760.4329384137
212,1932536.3649827053
213,1726653.861905628
214,1953026.464698497
215,1997541.2241707789
216,1987522.8680304987
217,1982828.8698455472
218,1962865.5470949176
219,1832212.2544057644
220,1619411.8416868357
221,1841489.3119361969
222,1884375.8734359876
223,1875374.4634770667
224,1874248.8125525387
225,1860249.132637063
226,1737738.4428345226
227,1534989.0704735948
228,1768708.798262706
229,1824473.645792666
230,1829200.8237130956
231,1842255.15073084
232,1842478.7487336094
233,1733830.7080694656
234,1544194.466854575
235,1789914.3733939277
236,1856238.1339006098
237,1869798.4191577306
238,1878536.9378662717
239,1388196.608972702
240,1788529.1479051625
241,1599084.1814258862
242,1842708.790632693
243,1904728.8965774789
244,1626546.9108960852
245,1482268.4064429856
246,1477359.636334495
247,1448871.904893674
248,1533908.4311039564
249,1830407.833570572
250,1879258.3924079405
251,1873356.41540044
252,1872395.8963161616
253,1855640.455387034
254,1727550.2844789582
255,1516574.71814411
256,1739672.3276508716
257,1782735.7122821514
258,1773054.764239513
259,1770411.9803628842
260,1754102.6893822616
261,1628553.567427901
262,1422124.8853791896
263,1651630.9961885633
264,1702769.8015599186
265,1702592.0950251664
266,1710604.1692376796
267,1657265.5906949108
268,1516480.9750429203
269,1322259.6329230147
270,1612352.3701673993
271,1702330.729552658
272,1538755.63987616
273,1236588.120801502
274,1240204.5935392077
275,1133589.1741462355
276,944609.9731678807
277,1189639.764370941
278,1253998.2207769135
279,1438627.4174716831
280,1774329.0499927436
281,1577825.4771247737
282,1596810.9668213425
283,1467133.1171491835
284,1704632.3931192814
285,1760642.5893430253
286,1762191.4659058035
287,1768855.1548857626
288,1759780.5309222909
289,1639314.9730851548
290,1435801.564109768
291,1666101.5619763203
292,1716021.2647511594
293,1712777.001643927
294,1716091.7909405925
295,1705213.7790314185
296,1584543.4908499706
297,1382434.579566709
298,1615697.0496916682
299,1670045.812025425
300,1672562.4712429645
301,1682796.6561545415
302,1679790.2799039197
303,1567711.5756209078
304,1374656.805886282
305,1617181.2662846968
306,1680736.4290355968
307,1692146.6329887307
308,1710718.4923114167
309,1715272.7393452898
310,1609785.114975526
311,1422193.995570477
312,1668936.1966553538
313,1735387.653786798
314,1748342.2803442213
315,1767124.783915896
316,1770613.7676776936
317,1662888.4918780199
318,1472030.3152367542
319,1714653.7351545605
320,1776341.201920672
321,1784115.1890343851
322,1797540.838395629
323,1795749.1082996018
324,1683067.3096620624
325,1487815.0428979425
326,1726827.3404581829
327,1785882.110662939
328,1792165.5960519998
329,1805369.3733896548
330,1804709.0025772108
331,1694551.3545873736
332,1503208.7364409096
333,1747461.681368067
334,1812988.7754986917
335,1826830.9226395076
336,1848496.0734201632
337,1856981.842162006
338,1756409.1737385357
339,1574823.7336530199
340,1828726.6724004322
341,1903511.6385316432
342,1925941.4714693
343,1955257.766461545
344,1970213.0414579315
345,1874712.1270990446
346,1696620.469678979
347,1952300.7807020168
348,2027054.7195795185
349,2047602.8880846158
350,2073196.2167253112
351,2082648.4044318264
352,1979985.0040005718
353,1793221.900727484
354,2055931.5412272671
355,1732789.9550586361
356,2111346.074704227
357,2124602.01072172
358,2121525.4805689584
359,2006446.7720285826
360,1807700.1728289193
361,2042146.8926485428
362,2095601.968686698
363,2095298.8671857594
364,1670892.2087301407
365,1377741.9786958504
366,1258402.1574929943
367,1487245.9488792697
368,2005048.0064697955
369,2059442.3454498113
370,2061648.172342868
371,2071251.095494274
372,2067297.0161736738
373,1953956.9988369648
374,1759315.7925329334
375,1999901.0942187994
376,2061119.4151751888
377,2069732.0355079486
378,2084964.2836503377
379,2085537.9041651397
380,1975313.1560511508
381,1782098.3388320566
382,2022188.1731008582
383,2080807.7003278234
384,2084594.944087909
385,2092715.3620320314
386,2083897.6857015344
387,1962077.6705782535
388,1755207.3839089067
389,1979796.2270346573
390,2021336.4558998498
391,2006794.4042643635
392,1995712.7037128136
393,1967237.2200636556
394,1825750.6685129958
395,1599670.7981138509
396,1805974.8465407616
397,1830627.278003746
398,1801044.4590812256
399,1777189.7678469229
400,1542097.4718303848
401,1067840.1937904279
402,504838.69086619955
403,710688.6031447963
404,738461.6990528833
405,715623.5071862978
406,702106.1404858395
407,677323.6889502557
408,805674.110055433
409,1125342.8504510615
410,1419772.2825375733
411,1472663.5680856304
412,1476784.3839317793
413,1491573.8558782795
414,1495921.8716447102
415,1393806.2902798974
416,1213098.371967051
417,1470097.9610332693
418,1549975.1757039872
419,1579251.9157503645
420,1616916.264848139
421,1641459.4092932101
422,1556521.5963205805
423,1389704.7363817312
424,1657113.011808545
425,1743798.1227042666
426,1776242.4101803224
427,1813472.909188635
428,1834095.994682434
429,1741939.2182368487
430,1564858.0759002026
431,1819269.2444163477
432,1890587.131171891
433,1905697.224015947
434,1924059.570328027
435,1924732.3294343443
436,1812002.3043534148
437,1614180.4891778799
438,1848124.4632178065
439,1899664.7550125117
440,1896068.9173429776
441,1897136.8681324734
442,1882217.6315009315
443,1755834.5350758943
444,1546477.0063497862
445,1771120.860815207
446,1815654.2138337223
447,1807342.7346666274
448,1805927.710434901
449,1790646.9403427346
450,1665865.358896422
451,1459873.3422193318
452,1689414.3742029346
453,1740118.9747981648
454,1738978.3519677338
455,1745451.0028772226
456,1901721.6931067763
457,1502729.5057469644
458,1305119.5746910796
459,1379477.2089627506
460,1720375.8453969094
461,1726017.44407498
462,1738413.1561972331
463,1736424.2224033508
464,1624072.628787185
465,1429367.5274689214
466,1668831.0780571958
467,1727935.460539342
468,1733577.5171039319
469,1745184.2952106157
470,1741739.365998434
471,1627416.743060744
472,1430380.3481020338
473,1667310.7582407044
474,1723836.2573833806
475,1727001.83011032
476,1736369.55041033
477,1731040.3992871582
478,1615284.471285616
479,1417337.622642914
480,1653926.3702087323
481,1710698.1041829444
482,1714690.2591803418
483,1725431.867703935
484,1618991.55127574
485,1199773.9655906653
486,1004426.0155981414
487,1346803.41216982
488,1712227.715761928
489,1719114.0972538646
490,1732616.303203235
491,1731669.870966026
492,1620370.1478607655
493,1426776.6564207561
494,1667445.6842942839
495,1727867.8769014191
496,1734944.2054577025
497,1748093.4846740062
498,1746281.1937329369
499,1633656.2874711412
500,1438353.7941300017
501,1677024.7780491756
502,1735270.5330910739
503,1740114.494311155
504,1751105.1806288199
505,1747340.0795447556
506,1633097.3321396522
507,1436633.194241101
508,1674707.033970279
509,1733010.9095840715
510,1738637.3835721745
511,1751179.0389143906
512,1749749.7411308144
513,1638614.611841753
514,1445986.7682724115
515,1688552.635622112
516,1751902.8891552342
517,1763002.660334687
518,1781294.4168815408
519,1785723.4713952346
520,1680372.9646465136
521,1493266.2312088928
522,1740898.1847119525
523,1808672.5921679712
524,1618518.0440293807
525,1445688.5567225239
526,1451635.3553325543
527,1354952.3565086836
528,1491341.5279379284
529,1802401.4195519206
530,1866523.4495712873
531,1876292.7263952536
532,1891077.7512388893
533,1889813.359522602
534,1776638.8113329506
535,1579701.2959384085
536,1815686.397046555
537,1870252.3593583663
538,1870501.6259811232
539,1876082.94967579
540,1866213.9879421955
541,1745311.2484631608
542,1541785.3786774208
543,1772563.587325045
544,1823516.2791340833
545,1821921.605169124
546,1827561.4500305639
547,1819738.9627241944
548,1702904.6669900361
549,1505449.28120234
550,1744225.1345919752
551,1804973.3190382384
552,1814790.2938968053
553,1833227.4358497912
554,1839313.5675231393
555,1737187.3852120975
556,1554897.7608540729
557,1808933.6144462544
558,1884660.2751061337
559,1908795.802677674
560,1940520.4985911818
561,1958509.3660383027
562,1866574.1634989884
563,1692472.7556398346
564,1952447.1997233636
565,2031667.2481327208
566,2056712.528841841
567,2086686.4561428465
568,2100251.4943650477
569,2001272.3245374989
570,1817624.5702857806
571,2065730.5213745253
572,2130998.5842432743
573,2140299.8174871868
574,2153074.7457887996
575,2148360.257600366
576,2030423.355624689
577,1827559.666039487
578,2056618.418310723
579,2103430.9145241943
580,2095276.1439442723
581,2091977.033870934
582,2072917.4311224367
583,1942666.8555429145
584,1729771.179442102
585,1951271.1613263553
586,1993126.0317439688
587,1982675.9230971208
588,1979736.7239157609
589,1963617.492026328
590,1838747.4575390625
591,1633470.708699768
592,1864570.3793348302
593,1906509.6337607643
594,1413359.0614894577
595,1930464.6115805698
596,1928450.688490084
597,1817831.3260343352
598,1626544.6119666232
599,1870980.0314785643
600,1936419.7571555567
601,1949519.3987177094
602,1969421.2894134223
603,1974789.9374915308
604,1869456.179408958
605,1681227.6592154745
606,1926427.0229823713
607,1990334.4916495401
608,1999668.08956447
